year,month,period,district_cn,district_en,headcount,hour,zone
2026,4,22:00,沙梨頭及大三巴區,Patane & São Paulo,2680,22,Macau Peninsula
2026,4,22:00,新口岸區,Zona de Aterros do Porto Exterior,10906,22,Macau Peninsula
2026,4,22:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,755,22,Macau Peninsula
2026,4,22:00,筷子基區,Fai Chi Kei,712,22,Macau Peninsula
2026,4,22:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,6026,22,Taipa & Cotai
2026,4,22:00,路環區,Coloane,2153,22,Coloane
2026,4,22:00,北安及大潭山區,Pac On & Taipa Grande,5536,22,Taipa & Cotai
2026,4,22:00,青洲區,Ilha Verde,518,22,Macau Peninsula
2026,4,22:00,南西灣及主教山區,Praia Grande & Penha,861,22,Macau Peninsula
2026,4,22:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,711,22,Taipa & Cotai
2026,4,22:00,東望洋區(松山區),Ferreira do Amaral (Guia),331,22,Macau Peninsula
2026,4,22:00,大學及北安灣區,Universidade & Baía de Pac On,343,22,Taipa & Cotai
2026,4,23:00,新橋區,Barca,1540,23,Macau Peninsula
2026,4,23:00,中區,Baixa de Macau,7503,23,Macau Peninsula
2026,4,23:00,氹仔中心區,Baixa da Taipa,4376,23,Taipa & Cotai
2026,4,23:00,台山區,Tamagnini Barbosa,2056,23,Macau Peninsula
2026,4,23:00,黑沙環新填海區,Novos Aterros da Areia Preta,1808,23,Macau Peninsula
2026,4,23:00,望廈及水塘區,Móng Há & Reservatório,1075,23,Macau Peninsula
2026,4,23:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,13028,23,Macau Peninsula
2026,4,23:00,路氹填海區,COTAI Reclamation Area,60729,23,Taipa & Cotai
2026,4,23:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3381,23,Macau Peninsula
2026,4,23:00,下環區,Barra/Manduco,2827,23,Macau Peninsula
2026,4,23:00,荷蘭園區,Conselheiro Ferreira de Almeida,959,23,Macau Peninsula
2026,4,23:00,林茂塘區,Doca do Lamau,726,23,Macau Peninsula
2026,4,23:00,沙梨頭及大三巴區,Patane & São Paulo,2632,23,Macau Peninsula
2026,4,23:00,新口岸區,Zona de Aterros do Porto Exterior,10862,23,Macau Peninsula
2026,4,23:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,707,23,Macau Peninsula
2026,4,23:00,筷子基區,Fai Chi Kei,634,23,Macau Peninsula
2026,4,23:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,4813,23,Taipa & Cotai
2026,4,23:00,路環區,Coloane,2042,23,Coloane
2026,4,23:00,北安及大潭山區,Pac On & Taipa Grande,4217,23,Taipa & Cotai
2026,4,23:00,青洲區,Ilha Verde,493,23,Macau Peninsula
2026,4,23:00,南西灣及主教山區,Praia Grande & Penha,954,23,Macau Peninsula
2026,4,23:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,674,23,Taipa & Cotai
2026,4,23:00,東望洋區(松山區),Ferreira do Amaral (Guia),347,23,Macau Peninsula
2026,4,23:00,大學及北安灣區,Universidade & Baía de Pac On,294,23,Taipa & Cotai
2026,3,00:00,新橋區,Barca,1404,0,Macau Peninsula
2026,3,00:00,中區,Baixa de Macau,6988,0,Macau Peninsula
2026,3,00:00,氹仔中心區,Baixa da Taipa,4414,0,Taipa & Cotai
2026,3,00:00,台山區,Tamagnini Barbosa,1902,0,Macau Peninsula
2026,3,00:00,黑沙環新填海區,Novos Aterros da Areia Preta,1752,0,Macau Peninsula
2026,3,00:00,望廈及水塘區,Móng Há & Reservatório,1044,0,Macau Peninsula
2026,3,00:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,12933,0,Macau Peninsula
2026,3,00:00,路氹填海區,COTAI Reclamation Area,58466,0,Taipa & Cotai
2026,3,00:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2693,0,Macau Peninsula
2026,3,00:00,下環區,Barra/Manduco,2545,0,Macau Peninsula
2026,3,00:00,荷蘭園區,Conselheiro Ferreira de Almeida,808,0,Macau Peninsula
2026,3,00:00,林茂塘區,Doca do Lamau,669,0,Macau Peninsula
2026,3,00:00,沙梨頭及大三巴區,Patane & São Paulo,2569,0,Macau Peninsula
2026,3,00:00,新口岸區,Zona de Aterros do Porto Exterior,11605,0,Macau Peninsula
2026,3,00:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,690,0,Macau Peninsula
2026,3,00:00,筷子基區,Fai Chi Kei,610,0,Macau Peninsula
2026,3,00:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3850,0,Taipa & Cotai
2026,3,00:00,路環區,Coloane,1937,0,Coloane
2026,3,00:00,北安及大潭山區,Pac On & Taipa Grande,3398,0,Taipa & Cotai
2026,3,00:00,青洲區,Ilha Verde,466,0,Macau Peninsula
2026,3,00:00,南西灣及主教山區,Praia Grande & Penha,987,0,Macau Peninsula
2026,3,00:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,550,0,Taipa & Cotai
2026,3,00:00,東望洋區(松山區),Ferreira do Amaral (Guia),353,0,Macau Peninsula
2026,3,00:00,大學及北安灣區,Universidade & Baía de Pac On,423,0,Taipa & Cotai
2026,3,01:00,新橋區,Barca,1220,1,Macau Peninsula
2026,3,01:00,中區,Baixa de Macau,6319,1,Macau Peninsula
2026,3,01:00,氹仔中心區,Baixa da Taipa,4152,1,Taipa & Cotai
2026,3,01:00,台山區,Tamagnini Barbosa,1630,1,Macau Peninsula
2026,3,01:00,黑沙環新填海區,Novos Aterros da Areia Preta,1453,1,Macau Peninsula
2026,3,01:00,望廈及水塘區,Móng Há & Reservatório,839,1,Macau Peninsula
2026,3,01:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11831,1,Macau Peninsula
2026,3,01:00,路氹填海區,COTAI Reclamation Area,55150,1,Taipa & Cotai
2026,3,01:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2003,1,Macau Peninsula
2026,3,01:00,下環區,Barra/Manduco,2423,1,Macau Peninsula
2026,3,01:00,荷蘭園區,Conselheiro Ferreira de Almeida,717,1,Macau Peninsula
2026,3,01:00,林茂塘區,Doca do Lamau,534,1,Macau Peninsula
2026,3,01:00,沙梨頭及大三巴區,Patane & São Paulo,2483,1,Macau Peninsula
2026,3,01:00,新口岸區,Zona de Aterros do Porto Exterior,11668,1,Macau Peninsula
2026,3,01:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,611,1,Macau Peninsula
2026,3,01:00,筷子基區,Fai Chi Kei,496,1,Macau Peninsula
2026,3,01:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3515,1,Taipa & Cotai
2026,3,01:00,路環區,Coloane,1769,1,Coloane
2026,3,01:00,北安及大潭山區,Pac On & Taipa Grande,2940,1,Taipa & Cotai
2026,3,01:00,青洲區,Ilha Verde,375,1,Macau Peninsula
2026,3,01:00,南西灣及主教山區,Praia Grande & Penha,980,1,Macau Peninsula
2026,3,01:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,430,1,Taipa & Cotai
2026,3,01:00,東望洋區(松山區),Ferreira do Amaral (Guia),330,1,Macau Peninsula
2026,3,01:00,大學及北安灣區,Universidade & Baía de Pac On,375,1,Taipa & Cotai
2026,3,02:00,新橋區,Barca,1247,2,Macau Peninsula
2026,3,02:00,中區,Baixa de Macau,6142,2,Macau Peninsula
2026,3,02:00,氹仔中心區,Baixa da Taipa,4212,2,Taipa & Cotai
2026,3,02:00,台山區,Tamagnini Barbosa,1558,2,Macau Peninsula
2026,3,02:00,黑沙環新填海區,Novos Aterros da Areia Preta,1445,2,Macau Peninsula
2026,3,02:00,望廈及水塘區,Móng Há & Reservatório,798,2,Macau Peninsula
2026,3,02:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11282,2,Macau Peninsula
2026,3,02:00,路氹填海區,COTAI Reclamation Area,54810,2,Taipa & Cotai
2026,3,02:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1893,2,Macau Peninsula
2026,3,02:00,下環區,Barra/Manduco,2441,2,Macau Peninsula
2026,3,02:00,荷蘭園區,Conselheiro Ferreira de Almeida,666,2,Macau Peninsula
2026,3,02:00,林茂塘區,Doca do Lamau,526,2,Macau Peninsula
2026,3,02:00,沙梨頭及大三巴區,Patane & São Paulo,2541,2,Macau Peninsula
2026,3,02:00,新口岸區,Zona de Aterros do Porto Exterior,12142,2,Macau Peninsula
2026,3,02:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,640,2,Macau Peninsula
2026,3,02:00,筷子基區,Fai Chi Kei,486,2,Macau Peninsula
2026,3,02:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3437,2,Taipa & Cotai
2026,3,02:00,路環區,Coloane,1744,2,Coloane
2026,3,02:00,北安及大潭山區,Pac On & Taipa Grande,2803,2,Taipa & Cotai
2026,3,02:00,青洲區,Ilha Verde,383,2,Macau Peninsula
2026,3,02:00,南西灣及主教山區,Praia Grande & Penha,1040,2,Macau Peninsula
2026,3,02:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,390,2,Taipa & Cotai
2026,3,02:00,東望洋區(松山區),Ferreira do Amaral (Guia),361,2,Macau Peninsula
2026,3,02:00,大學及北安灣區,Universidade & Baía de Pac On,371,2,Taipa & Cotai
2026,3,03:00,新橋區,Barca,1244,3,Macau Peninsula
2026,3,03:00,中區,Baixa de Macau,5891,3,Macau Peninsula
2026,3,03:00,氹仔中心區,Baixa da Taipa,4213,3,Taipa & Cotai
2026,3,03:00,台山區,Tamagnini Barbosa,1521,3,Macau Peninsula
2026,3,03:00,黑沙環新填海區,Novos Aterros da Areia Preta,1443,3,Macau Peninsula
2026,3,03:00,望廈及水塘區,Móng Há & Reservatório,765,3,Macau Peninsula
2026,3,03:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,10748,3,Macau Peninsula
2026,3,03:00,路氹填海區,COTAI Reclamation Area,54654,3,Taipa & Cotai
2026,3,03:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1958,3,Macau Peninsula
2026,3,03:00,下環區,Barra/Manduco,2459,3,Macau Peninsula
2026,3,03:00,荷蘭園區,Conselheiro Ferreira de Almeida,674,3,Macau Peninsula
2026,3,03:00,林茂塘區,Doca do Lamau,519,3,Macau Peninsula
2026,3,03:00,沙梨頭及大三巴區,Patane & São Paulo,2563,3,Macau Peninsula
2026,3,03:00,新口岸區,Zona de Aterros do Porto Exterior,12614,3,Macau Peninsula
2026,3,03:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,655,3,Macau Peninsula
2026,3,03:00,筷子基區,Fai Chi Kei,477,3,Macau Peninsula
2026,3,03:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3376,3,Taipa & Cotai
2026,3,03:00,路環區,Coloane,1793,3,Coloane
2026,3,03:00,北安及大潭山區,Pac On & Taipa Grande,2860,3,Taipa & Cotai
2026,3,03:00,青洲區,Ilha Verde,378,3,Macau Peninsula
2026,3,03:00,南西灣及主教山區,Praia Grande & Penha,1093,3,Macau Peninsula
2026,3,03:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,366,3,Taipa & Cotai
2026,3,03:00,東望洋區(松山區),Ferreira do Amaral (Guia),369,3,Macau Peninsula
2026,3,03:00,大學及北安灣區,Universidade & Baía de Pac On,376,3,Taipa & Cotai
2026,3,04:00,新橋區,Barca,1247,4,Macau Peninsula
2026,3,04:00,中區,Baixa de Macau,5660,4,Macau Peninsula
2026,3,04:00,氹仔中心區,Baixa da Taipa,4192,4,Taipa & Cotai
2026,3,04:00,台山區,Tamagnini Barbosa,1446,4,Macau Peninsula
2026,3,04:00,黑沙環新填海區,Novos Aterros da Areia Preta,1417,4,Macau Peninsula
2026,3,04:00,望廈及水塘區,Móng Há & Reservatório,718,4,Macau Peninsula
2026,3,04:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,10207,4,Macau Peninsula
2026,3,04:00,路氹填海區,COTAI Reclamation Area,54257,4,Taipa & Cotai
2026,3,04:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2063,4,Macau Peninsula
2026,3,04:00,下環區,Barra/Manduco,2451,4,Macau Peninsula
2026,3,04:00,荷蘭園區,Conselheiro Ferreira de Almeida,680,4,Macau Peninsula
2026,3,04:00,林茂塘區,Doca do Lamau,513,4,Macau Peninsula
2026,3,04:00,沙梨頭及大三巴區,Patane & São Paulo,2567,4,Macau Peninsula
2026,3,04:00,新口岸區,Zona de Aterros do Porto Exterior,12854,4,Macau Peninsula
2026,3,04:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,658,4,Macau Peninsula
2026,3,04:00,筷子基區,Fai Chi Kei,467,4,Macau Peninsula
2026,3,04:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3318,4,Taipa & Cotai
2026,3,04:00,路環區,Coloane,1761,4,Coloane
2026,3,04:00,北安及大潭山區,Pac On & Taipa Grande,2845,4,Taipa & Cotai
2026,3,04:00,青洲區,Ilha Verde,374,4,Macau Peninsula
2026,3,04:00,南西灣及主教山區,Praia Grande & Penha,1123,4,Macau Peninsula
2026,3,04:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,357,4,Taipa & Cotai
2026,3,04:00,東望洋區(松山區),Ferreira do Amaral (Guia),373,4,Macau Peninsula
2026,3,04:00,大學及北安灣區,Universidade & Baía de Pac On,380,4,Taipa & Cotai
2026,3,05:00,新橋區,Barca,1266,5,Macau Peninsula
2026,3,05:00,中區,Baixa de Macau,5480,5,Macau Peninsula
2026,3,05:00,氹仔中心區,Baixa da Taipa,4218,5,Taipa & Cotai
2026,3,05:00,台山區,Tamagnini Barbosa,1408,5,Macau Peninsula
2026,3,05:00,黑沙環新填海區,Novos Aterros da Areia Preta,1405,5,Macau Peninsula
2026,3,05:00,望廈及水塘區,Móng Há & Reservatório,717,5,Macau Peninsula
2026,3,05:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9774,5,Macau Peninsula
2026,3,05:00,路氹填海區,COTAI Reclamation Area,53831,5,Taipa & Cotai
2026,3,05:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2140,5,Macau Peninsula
2026,3,05:00,下環區,Barra/Manduco,2468,5,Macau Peninsula
2026,3,05:00,荷蘭園區,Conselheiro Ferreira de Almeida,693,5,Macau Peninsula
2026,3,05:00,林茂塘區,Doca do Lamau,518,5,Macau Peninsula
2026,3,05:00,沙梨頭及大三巴區,Patane & São Paulo,2589,5,Macau Peninsula
2026,3,05:00,新口岸區,Zona de Aterros do Porto Exterior,13020,5,Macau Peninsula
2026,3,05:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,670,5,Macau Peninsula
2026,3,05:00,筷子基區,Fai Chi Kei,465,5,Macau Peninsula
2026,3,05:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3285,5,Taipa & Cotai
2026,3,05:00,路環區,Coloane,1752,5,Coloane
2026,3,05:00,北安及大潭山區,Pac On & Taipa Grande,2710,5,Taipa & Cotai
2026,3,05:00,青洲區,Ilha Verde,381,5,Macau Peninsula
2026,3,05:00,南西灣及主教山區,Praia Grande & Penha,1132,5,Macau Peninsula
2026,3,05:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,342,5,Taipa & Cotai
2026,3,05:00,東望洋區(松山區),Ferreira do Amaral (Guia),376,5,Macau Peninsula
2026,3,05:00,大學及北安灣區,Universidade & Baía de Pac On,385,5,Taipa & Cotai
2026,3,06:00,新橋區,Barca,1285,6,Macau Peninsula
2026,3,06:00,中區,Baixa de Macau,5372,6,Macau Peninsula
2026,3,06:00,氹仔中心區,Baixa da Taipa,4280,6,Taipa & Cotai
2026,3,06:00,台山區,Tamagnini Barbosa,1420,6,Macau Peninsula
2026,3,06:00,黑沙環新填海區,Novos Aterros da Areia Preta,1401,6,Macau Peninsula
2026,3,06:00,望廈及水塘區,Móng Há & Reservatório,726,6,Macau Peninsula
2026,3,06:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9488,6,Macau Peninsula
2026,3,06:00,路氹填海區,COTAI Reclamation Area,53433,6,Taipa & Cotai
2026,3,06:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2186,6,Macau Peninsula
2026,3,06:00,下環區,Barra/Manduco,2479,6,Macau Peninsula
2026,3,06:00,荷蘭園區,Conselheiro Ferreira de Almeida,700,6,Macau Peninsula
2026,3,06:00,林茂塘區,Doca do Lamau,527,6,Macau Peninsula
2026,3,06:00,沙梨頭及大三巴區,Patane & São Paulo,2602,6,Macau Peninsula
2026,3,06:00,新口岸區,Zona de Aterros do Porto Exterior,13055,6,Macau Peninsula
2026,3,06:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,673,6,Macau Peninsula
2026,3,06:00,筷子基區,Fai Chi Kei,472,6,Macau Peninsula
2026,3,06:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3244,6,Taipa & Cotai
2026,3,06:00,路環區,Coloane,1789,6,Coloane
2026,3,06:00,北安及大潭山區,Pac On & Taipa Grande,2689,6,Taipa & Cotai
2026,3,06:00,青洲區,Ilha Verde,385,6,Macau Peninsula
2026,3,06:00,南西灣及主教山區,Praia Grande & Penha,1154,6,Macau Peninsula
2026,3,06:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,335,6,Taipa & Cotai
2026,3,06:00,東望洋區(松山區),Ferreira do Amaral (Guia),380,6,Macau Peninsula
2026,3,06:00,大學及北安灣區,Universidade & Baía de Pac On,389,6,Taipa & Cotai
2026,3,07:00,新橋區,Barca,1304,7,Macau Peninsula
2026,3,07:00,中區,Baixa de Macau,5302,7,Macau Peninsula
2026,3,07:00,氹仔中心區,Baixa da Taipa,4359,7,Taipa & Cotai
2026,3,07:00,台山區,Tamagnini Barbosa,1733,7,Macau Peninsula
2026,3,07:00,黑沙環新填海區,Novos Aterros da Areia Preta,1427,7,Macau Peninsula
2026,3,07:00,望廈及水塘區,Móng Há & Reservatório,789,7,Macau Peninsula
2026,3,07:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9352,7,Macau Peninsula
2026,3,07:00,路氹填海區,COTAI Reclamation Area,53131,7,Taipa & Cotai
2026,3,07:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2473,7,Macau Peninsula
2026,3,07:00,下環區,Barra/Manduco,2535,7,Macau Peninsula
2026,3,07:00,荷蘭園區,Conselheiro Ferreira de Almeida,733,7,Macau Peninsula
2026,3,07:00,林茂塘區,Doca do Lamau,545,7,Macau Peninsula
2026,3,07:00,沙梨頭及大三巴區,Patane & São Paulo,2606,7,Macau Peninsula
2026,3,07:00,新口岸區,Zona de Aterros do Porto Exterior,13196,7,Macau Peninsula
2026,3,07:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,668,7,Macau Peninsula
2026,3,07:00,筷子基區,Fai Chi Kei,489,7,Macau Peninsula
2026,3,07:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3290,7,Taipa & Cotai
2026,3,07:00,路環區,Coloane,1832,7,Coloane
2026,3,07:00,北安及大潭山區,Pac On & Taipa Grande,2783,7,Taipa & Cotai
2026,3,07:00,青洲區,Ilha Verde,399,7,Macau Peninsula
2026,3,07:00,南西灣及主教山區,Praia Grande & Penha,1120,7,Macau Peninsula
2026,3,07:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,354,7,Taipa & Cotai
2026,3,07:00,東望洋區(松山區),Ferreira do Amaral (Guia),371,7,Macau Peninsula
2026,3,07:00,大學及北安灣區,Universidade & Baía de Pac On,400,7,Taipa & Cotai
2026,3,08:00,新橋區,Barca,1319,8,Macau Peninsula
2026,3,08:00,中區,Baixa de Macau,5364,8,Macau Peninsula
2026,3,08:00,氹仔中心區,Baixa da Taipa,4421,8,Taipa & Cotai
2026,3,08:00,台山區,Tamagnini Barbosa,2185,8,Macau Peninsula
2026,3,08:00,黑沙環新填海區,Novos Aterros da Areia Preta,1541,8,Macau Peninsula
2026,3,08:00,望廈及水塘區,Móng Há & Reservatório,908,8,Macau Peninsula
2026,3,08:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9420,8,Macau Peninsula
2026,3,08:00,路氹填海區,COTAI Reclamation Area,53249,8,Taipa & Cotai
2026,3,08:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3123,8,Macau Peninsula
2026,3,08:00,下環區,Barra/Manduco,2542,8,Macau Peninsula
2026,3,08:00,荷蘭園區,Conselheiro Ferreira de Almeida,752,8,Macau Peninsula
2026,3,08:00,林茂塘區,Doca do Lamau,578,8,Macau Peninsula
2026,3,08:00,沙梨頭及大三巴區,Patane & São Paulo,2687,8,Macau Peninsula
2026,3,08:00,新口岸區,Zona de Aterros do Porto Exterior,13408,8,Macau Peninsula
2026,3,08:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,684,8,Macau Peninsula
2026,3,08:00,筷子基區,Fai Chi Kei,525,8,Macau Peninsula
2026,3,08:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3417,8,Taipa & Cotai
2026,3,08:00,路環區,Coloane,1840,8,Coloane
2026,3,08:00,北安及大潭山區,Pac On & Taipa Grande,2889,8,Taipa & Cotai
2026,3,08:00,青洲區,Ilha Verde,464,8,Macau Peninsula
2026,3,08:00,南西灣及主教山區,Praia Grande & Penha,1146,8,Macau Peninsula
2026,3,08:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,399,8,Taipa & Cotai
2026,3,08:00,東望洋區(松山區),Ferreira do Amaral (Guia),413,8,Macau Peninsula
2026,3,08:00,大學及北安灣區,Universidade & Baía de Pac On,417,8,Taipa & Cotai
2026,3,09:00,新橋區,Barca,1320,9,Macau Peninsula
2026,3,09:00,中區,Baixa de Macau,5570,9,Macau Peninsula
2026,3,09:00,氹仔中心區,Baixa da Taipa,4488,9,Taipa & Cotai
2026,3,09:00,台山區,Tamagnini Barbosa,2651,9,Macau Peninsula
2026,3,09:00,黑沙環新填海區,Novos Aterros da Areia Preta,1630,9,Macau Peninsula
2026,3,09:00,望廈及水塘區,Móng Há & Reservatório,1121,9,Macau Peninsula
2026,3,09:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,9703,9,Macau Peninsula
2026,3,09:00,路氹填海區,COTAI Reclamation Area,53868,9,Taipa & Cotai
2026,3,09:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3876,9,Macau Peninsula
2026,3,09:00,下環區,Barra/Manduco,2551,9,Macau Peninsula
2026,3,09:00,荷蘭園區,Conselheiro Ferreira de Almeida,975,9,Macau Peninsula
2026,3,09:00,林茂塘區,Doca do Lamau,604,9,Macau Peninsula
2026,3,09:00,沙梨頭及大三巴區,Patane & São Paulo,2806,9,Macau Peninsula
2026,3,09:00,新口岸區,Zona de Aterros do Porto Exterior,13610,9,Macau Peninsula
2026,3,09:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,718,9,Macau Peninsula
2026,3,09:00,筷子基區,Fai Chi Kei,638,9,Macau Peninsula
2026,3,09:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3673,9,Taipa & Cotai
2026,3,09:00,路環區,Coloane,2058,9,Coloane
2026,3,09:00,北安及大潭山區,Pac On & Taipa Grande,3348,9,Taipa & Cotai
2026,3,09:00,青洲區,Ilha Verde,581,9,Macau Peninsula
2026,3,09:00,南西灣及主教山區,Praia Grande & Penha,1180,9,Macau Peninsula
2026,3,09:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,441,9,Taipa & Cotai
2026,3,09:00,東望洋區(松山區),Ferreira do Amaral (Guia),461,9,Macau Peninsula
2026,3,09:00,大學及北安灣區,Universidade & Baía de Pac On,475,9,Taipa & Cotai
2026,3,10:00,新橋區,Barca,1424,10,Macau Peninsula
2026,3,10:00,中區,Baixa de Macau,6249,10,Macau Peninsula
2026,3,10:00,氹仔中心區,Baixa da Taipa,4409,10,Taipa & Cotai
2026,3,10:00,台山區,Tamagnini Barbosa,2919,10,Macau Peninsula
2026,3,10:00,黑沙環新填海區,Novos Aterros da Areia Preta,2033,10,Macau Peninsula
2026,3,10:00,望廈及水塘區,Móng Há & Reservatório,1458,10,Macau Peninsula
2026,3,10:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,10404,10,Macau Peninsula
2026,3,10:00,路氹填海區,COTAI Reclamation Area,54312,10,Taipa & Cotai
2026,3,10:00,黑沙環及祐漢區,Areia Preta & Iao Hon,6385,10,Macau Peninsula
2026,3,10:00,下環區,Barra/Manduco,2599,10,Macau Peninsula
2026,3,10:00,荷蘭園區,Conselheiro Ferreira de Almeida,1254,10,Macau Peninsula
2026,3,10:00,林茂塘區,Doca do Lamau,623,10,Macau Peninsula
2026,3,10:00,沙梨頭及大三巴區,Patane & São Paulo,3274,10,Macau Peninsula
2026,3,10:00,新口岸區,Zona de Aterros do Porto Exterior,13807,10,Macau Peninsula
2026,3,10:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,762,10,Macau Peninsula
2026,3,10:00,筷子基區,Fai Chi Kei,613,10,Macau Peninsula
2026,3,10:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3857,10,Taipa & Cotai
2026,3,10:00,路環區,Coloane,2219,10,Coloane
2026,3,10:00,北安及大潭山區,Pac On & Taipa Grande,4958,10,Taipa & Cotai
2026,3,10:00,青洲區,Ilha Verde,561,10,Macau Peninsula
2026,3,10:00,南西灣及主教山區,Praia Grande & Penha,1153,10,Macau Peninsula
2026,3,10:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,515,10,Taipa & Cotai
2026,3,10:00,東望洋區(松山區),Ferreira do Amaral (Guia),501,10,Macau Peninsula
2026,3,10:00,大學及北安灣區,Universidade & Baía de Pac On,828,10,Taipa & Cotai
2026,3,11:00,新橋區,Barca,1728,11,Macau Peninsula
2026,3,11:00,中區,Baixa de Macau,8001,11,Macau Peninsula
2026,3,11:00,氹仔中心區,Baixa da Taipa,4256,11,Taipa & Cotai
2026,3,11:00,台山區,Tamagnini Barbosa,3423,11,Macau Peninsula
2026,3,11:00,黑沙環新填海區,Novos Aterros da Areia Preta,2414,11,Macau Peninsula
2026,3,11:00,望廈及水塘區,Móng Há & Reservatório,1749,11,Macau Peninsula
2026,3,11:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11737,11,Macau Peninsula
2026,3,11:00,路氹填海區,COTAI Reclamation Area,56062,11,Taipa & Cotai
2026,3,11:00,黑沙環及祐漢區,Areia Preta & Iao Hon,8779,11,Macau Peninsula
2026,3,11:00,下環區,Barra/Manduco,2764,11,Macau Peninsula
2026,3,11:00,荷蘭園區,Conselheiro Ferreira de Almeida,1651,11,Macau Peninsula
2026,3,11:00,林茂塘區,Doca do Lamau,683,11,Macau Peninsula
2026,3,11:00,沙梨頭及大三巴區,Patane & São Paulo,4176,11,Macau Peninsula
2026,3,11:00,新口岸區,Zona de Aterros do Porto Exterior,13805,11,Macau Peninsula
2026,3,11:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,767,11,Macau Peninsula
2026,3,11:00,筷子基區,Fai Chi Kei,646,11,Macau Peninsula
2026,3,11:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,4143,11,Taipa & Cotai
