year,month,hour,period,district_cn,district_en,zone,headcount,month_total_arrivals,daily_bus_departures,departures_share_pct,supply_demand_ratio
2026,4,21,21:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,376,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,新橋區,Barca,Macau Peninsula,1552,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,中區,Baixa de Macau,Macau Peninsula,8467,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4536,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,台山區,Tamagnini Barbosa,Macau Peninsula,2402,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1941,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1174,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,13741,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,63776,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,4325,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,下環區,Barra/Manduco,Macau Peninsula,3022,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,999,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,林茂塘區,Doca do Lamau,Macau Peninsula,761,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2680,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,10906,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,755,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,筷子基區,Fai Chi Kei,Macau Peninsula,712,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,6026,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,路環區,Coloane,Coloane,2153,3441396.0,11693.0,4.99,2.988
2026,4,22,22:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,5536,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,青洲區,Ilha Verde,Macau Peninsula,518,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,861,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,711,3441396.0,66570.0,28.42,0.507
2026,4,22,22:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,331,3441396.0,155940.0,66.58,1.577
2026,4,22,22:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,343,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,新橋區,Barca,Macau Peninsula,1540,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,中區,Baixa de Macau,Macau Peninsula,7503,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4376,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,台山區,Tamagnini Barbosa,Macau Peninsula,2056,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1808,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1075,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,13028,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,60729,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,3381,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,下環區,Barra/Manduco,Macau Peninsula,2827,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,959,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,林茂塘區,Doca do Lamau,Macau Peninsula,726,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2632,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,10862,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,707,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,筷子基區,Fai Chi Kei,Macau Peninsula,634,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,4813,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,路環區,Coloane,Coloane,2042,3441396.0,11693.0,4.99,2.988
2026,4,23,23:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,4217,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,青洲區,Ilha Verde,Macau Peninsula,493,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,954,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,674,3441396.0,66570.0,28.42,0.507
2026,4,23,23:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,347,3441396.0,155940.0,66.58,1.577
2026,4,23,23:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,294,3441396.0,66570.0,28.42,0.507
2026,3,0,00:00,新橋區,Barca,Macau Peninsula,1404,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,中區,Baixa de Macau,Macau Peninsula,6988,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4414,3393636.0,66570.0,28.42,0.507
2026,3,0,00:00,台山區,Tamagnini Barbosa,Macau Peninsula,1902,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1752,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1044,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,12933,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,58466,3393636.0,66570.0,28.42,0.507
2026,3,0,00:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2693,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,下環區,Barra/Manduco,Macau Peninsula,2545,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,808,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,林茂塘區,Doca do Lamau,Macau Peninsula,669,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2569,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,11605,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,690,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,筷子基區,Fai Chi Kei,Macau Peninsula,610,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3850,3393636.0,66570.0,28.42,0.507
2026,3,0,00:00,路環區,Coloane,Coloane,1937,3393636.0,11693.0,4.99,2.988
2026,3,0,00:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,3398,3393636.0,66570.0,28.42,0.507
2026,3,0,00:00,青洲區,Ilha Verde,Macau Peninsula,466,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,987,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,550,3393636.0,66570.0,28.42,0.507
2026,3,0,00:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,353,3393636.0,155940.0,66.58,1.577
2026,3,0,00:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,423,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,新橋區,Barca,Macau Peninsula,1220,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,中區,Baixa de Macau,Macau Peninsula,6319,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4152,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,台山區,Tamagnini Barbosa,Macau Peninsula,1630,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1453,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,839,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,11831,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,55150,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2003,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,下環區,Barra/Manduco,Macau Peninsula,2423,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,717,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,林茂塘區,Doca do Lamau,Macau Peninsula,534,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2483,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,11668,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,611,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,筷子基區,Fai Chi Kei,Macau Peninsula,496,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3515,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,路環區,Coloane,Coloane,1769,3393636.0,11693.0,4.99,2.988
2026,3,1,01:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2940,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,青洲區,Ilha Verde,Macau Peninsula,375,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,980,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,430,3393636.0,66570.0,28.42,0.507
2026,3,1,01:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,330,3393636.0,155940.0,66.58,1.577
2026,3,1,01:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,375,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,新橋區,Barca,Macau Peninsula,1247,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,中區,Baixa de Macau,Macau Peninsula,6142,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4212,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,台山區,Tamagnini Barbosa,Macau Peninsula,1558,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1445,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,798,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,11282,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,54810,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,1893,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,下環區,Barra/Manduco,Macau Peninsula,2441,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,666,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,林茂塘區,Doca do Lamau,Macau Peninsula,526,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2541,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,12142,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,640,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,筷子基區,Fai Chi Kei,Macau Peninsula,486,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3437,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,路環區,Coloane,Coloane,1744,3393636.0,11693.0,4.99,2.988
2026,3,2,02:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2803,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,青洲區,Ilha Verde,Macau Peninsula,383,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1040,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,390,3393636.0,66570.0,28.42,0.507
2026,3,2,02:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,361,3393636.0,155940.0,66.58,1.577
2026,3,2,02:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,371,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,新橋區,Barca,Macau Peninsula,1244,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,中區,Baixa de Macau,Macau Peninsula,5891,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4213,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,台山區,Tamagnini Barbosa,Macau Peninsula,1521,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1443,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,765,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10748,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,54654,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,1958,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,下環區,Barra/Manduco,Macau Peninsula,2459,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,674,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,林茂塘區,Doca do Lamau,Macau Peninsula,519,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2563,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,12614,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,655,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,筷子基區,Fai Chi Kei,Macau Peninsula,477,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3376,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,路環區,Coloane,Coloane,1793,3393636.0,11693.0,4.99,2.988
2026,3,3,03:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2860,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,青洲區,Ilha Verde,Macau Peninsula,378,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1093,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,366,3393636.0,66570.0,28.42,0.507
2026,3,3,03:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,369,3393636.0,155940.0,66.58,1.577
2026,3,3,03:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,376,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,新橋區,Barca,Macau Peninsula,1247,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,中區,Baixa de Macau,Macau Peninsula,5660,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4192,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,台山區,Tamagnini Barbosa,Macau Peninsula,1446,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1417,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,718,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10207,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,54257,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2063,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,下環區,Barra/Manduco,Macau Peninsula,2451,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,680,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,林茂塘區,Doca do Lamau,Macau Peninsula,513,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2567,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,12854,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,658,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,筷子基區,Fai Chi Kei,Macau Peninsula,467,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3318,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,路環區,Coloane,Coloane,1761,3393636.0,11693.0,4.99,2.988
2026,3,4,04:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2845,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,青洲區,Ilha Verde,Macau Peninsula,374,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1123,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,357,3393636.0,66570.0,28.42,0.507
2026,3,4,04:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,373,3393636.0,155940.0,66.58,1.577
2026,3,4,04:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,380,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,新橋區,Barca,Macau Peninsula,1266,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,中區,Baixa de Macau,Macau Peninsula,5480,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4218,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,台山區,Tamagnini Barbosa,Macau Peninsula,1408,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1405,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,717,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9774,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,53831,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2140,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,下環區,Barra/Manduco,Macau Peninsula,2468,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,693,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,林茂塘區,Doca do Lamau,Macau Peninsula,518,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2589,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13020,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,670,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,筷子基區,Fai Chi Kei,Macau Peninsula,465,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3285,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,路環區,Coloane,Coloane,1752,3393636.0,11693.0,4.99,2.988
2026,3,5,05:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2710,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,青洲區,Ilha Verde,Macau Peninsula,381,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1132,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,342,3393636.0,66570.0,28.42,0.507
2026,3,5,05:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,376,3393636.0,155940.0,66.58,1.577
2026,3,5,05:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,385,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,新橋區,Barca,Macau Peninsula,1285,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,中區,Baixa de Macau,Macau Peninsula,5372,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4280,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,台山區,Tamagnini Barbosa,Macau Peninsula,1420,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1401,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,726,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9488,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,53433,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,2186,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,下環區,Barra/Manduco,Macau Peninsula,2479,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,700,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,林茂塘區,Doca do Lamau,Macau Peninsula,527,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2602,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13055,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,673,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,筷子基區,Fai Chi Kei,Macau Peninsula,472,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,3244,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,路環區,Coloane,Coloane,1789,3393636.0,11693.0,4.99,2.988
2026,3,6,06:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,2689,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,青洲區,Ilha Verde,Macau Peninsula,385,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1154,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,335,3393636.0,66570.0,28.42,0.507
2026,3,6,06:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,380,3393636.0,155940.0,66.58,1.577
2026,3,6,06:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,389,3393636.0,66570.0,28.42,0.507
2026,3,7,07:00,新橋區,Barca,Macau Peninsula,1304,3393636.0,155940.0,66.58,1.577
2026,3,7,07:00,中區,Baixa de Macau,Macau Peninsula,5302,3393636.0,155940.0,66.58,1.577
2026,3,7,07:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4359,3393636.0,66570.0,28.42,0.507
2026,3,7,07:00,台山區,Tamagnini Barbosa,Macau Peninsula,1733,3393636.0,155940.0,66.58,1.577
