year,month,period,district_cn,district_en,headcount,hour,zone
2024,3,05:00,荷蘭園區,Conselheiro Ferreira de Almeida,601,5,Macau Peninsula
2024,3,05:00,林茂塘區,Doca do Lamau,416,5,Macau Peninsula
2024,3,05:00,沙梨頭及大三巴區,Patane & São Paulo,2312,5,Macau Peninsula
2024,3,05:00,新口岸區,Zona de Aterros do Porto Exterior,10979,5,Macau Peninsula
2024,3,05:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,529,5,Macau Peninsula
2024,3,05:00,筷子基區,Fai Chi Kei,389,5,Macau Peninsula
2024,3,05:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2357,5,Taipa & Cotai
2024,3,05:00,路環區,Coloane,990,5,Coloane
2024,3,05:00,北安及大潭山區,Pac On & Taipa Grande,1851,5,Taipa & Cotai
2024,3,05:00,青洲區,Ilha Verde,223,5,Macau Peninsula
2024,3,05:00,南西灣及主教山區,Praia Grande & Penha,662,5,Macau Peninsula
2024,3,05:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,251,5,Taipa & Cotai
2024,3,05:00,東望洋區(松山區),Ferreira do Amaral (Guia),237,5,Macau Peninsula
2024,3,05:00,大學及北安灣區,Universidade & Baía de Pac On,231,5,Taipa & Cotai
2024,3,06:00,新橋區,Barca,1053,6,Macau Peninsula
2024,3,06:00,中區,Baixa de Macau,4960,6,Macau Peninsula
2024,3,06:00,氹仔中心區,Baixa da Taipa,3022,6,Taipa & Cotai
2024,3,06:00,台山區,Tamagnini Barbosa,1236,6,Macau Peninsula
2024,3,06:00,黑沙環新填海區,Novos Aterros da Areia Preta,1072,6,Macau Peninsula
2024,3,06:00,望廈及水塘區,Móng Há & Reservatório,570,6,Macau Peninsula
2024,3,06:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,6490,6,Macau Peninsula
2024,3,06:00,路氹填海區,COTAI Reclamation Area,48888,6,Taipa & Cotai
2024,3,06:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1142,6,Macau Peninsula
2024,3,06:00,下環區,Barra/Manduco,2226,6,Macau Peninsula
2024,3,06:00,荷蘭園區,Conselheiro Ferreira de Almeida,604,6,Macau Peninsula
2024,3,06:00,林茂塘區,Doca do Lamau,417,6,Macau Peninsula
2024,3,06:00,沙梨頭及大三巴區,Patane & São Paulo,2316,6,Macau Peninsula
2024,3,06:00,新口岸區,Zona de Aterros do Porto Exterior,10939,6,Macau Peninsula
2024,3,06:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,532,6,Macau Peninsula
2024,3,06:00,筷子基區,Fai Chi Kei,396,6,Macau Peninsula
2024,3,06:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2350,6,Taipa & Cotai
2024,3,06:00,路環區,Coloane,999,6,Coloane
2024,3,06:00,北安及大潭山區,Pac On & Taipa Grande,1864,6,Taipa & Cotai
2024,3,06:00,青洲區,Ilha Verde,226,6,Macau Peninsula
2024,3,06:00,南西灣及主教山區,Praia Grande & Penha,672,6,Macau Peninsula
2024,3,06:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,247,6,Taipa & Cotai
2024,3,06:00,東望洋區(松山區),Ferreira do Amaral (Guia),241,6,Macau Peninsula
2024,3,06:00,大學及北安灣區,Universidade & Baía de Pac On,233,6,Taipa & Cotai
2024,3,07:00,新橋區,Barca,1051,7,Macau Peninsula
2024,3,07:00,中區,Baixa de Macau,4971,7,Macau Peninsula
2024,3,07:00,氹仔中心區,Baixa da Taipa,3062,7,Taipa & Cotai
2024,3,07:00,台山區,Tamagnini Barbosa,1365,7,Macau Peninsula
2024,3,07:00,黑沙環新填海區,Novos Aterros da Areia Preta,1106,7,Macau Peninsula
2024,3,07:00,望廈及水塘區,Móng Há & Reservatório,602,7,Macau Peninsula
2024,3,07:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,6364,7,Macau Peninsula
2024,3,07:00,路氹填海區,COTAI Reclamation Area,48749,7,Taipa & Cotai
2024,3,07:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1423,7,Macau Peninsula
2024,3,07:00,下環區,Barra/Manduco,2235,7,Macau Peninsula
2024,3,07:00,荷蘭園區,Conselheiro Ferreira de Almeida,615,7,Macau Peninsula
2024,3,07:00,林茂塘區,Doca do Lamau,420,7,Macau Peninsula
2024,3,07:00,沙梨頭及大三巴區,Patane & São Paulo,2334,7,Macau Peninsula
2024,3,07:00,新口岸區,Zona de Aterros do Porto Exterior,10926,7,Macau Peninsula
2024,3,07:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,541,7,Macau Peninsula
2024,3,07:00,筷子基區,Fai Chi Kei,398,7,Macau Peninsula
2024,3,07:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2415,7,Taipa & Cotai
2024,3,07:00,路環區,Coloane,1042,7,Coloane
2024,3,07:00,北安及大潭山區,Pac On & Taipa Grande,1962,7,Taipa & Cotai
2024,3,07:00,青洲區,Ilha Verde,238,7,Macau Peninsula
2024,3,07:00,南西灣及主教山區,Praia Grande & Penha,660,7,Macau Peninsula
2024,3,07:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,253,7,Taipa & Cotai
2024,3,07:00,東望洋區(松山區),Ferreira do Amaral (Guia),247,7,Macau Peninsula
2024,3,07:00,大學及北安灣區,Universidade & Baía de Pac On,241,7,Taipa & Cotai
2024,3,08:00,新橋區,Barca,1049,8,Macau Peninsula
2024,3,08:00,中區,Baixa de Macau,5017,8,Macau Peninsula
2024,3,08:00,氹仔中心區,Baixa da Taipa,3106,8,Taipa & Cotai
2024,3,08:00,台山區,Tamagnini Barbosa,1579,8,Macau Peninsula
2024,3,08:00,黑沙環新填海區,Novos Aterros da Areia Preta,1318,8,Macau Peninsula
2024,3,08:00,望廈及水塘區,Móng Há & Reservatório,701,8,Macau Peninsula
2024,3,08:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,6375,8,Macau Peninsula
2024,3,08:00,路氹填海區,COTAI Reclamation Area,48864,8,Taipa & Cotai
2024,3,08:00,黑沙環及祐漢區,Areia Preta & Iao Hon,1948,8,Macau Peninsula
2024,3,08:00,下環區,Barra/Manduco,2257,8,Macau Peninsula
2024,3,08:00,荷蘭園區,Conselheiro Ferreira de Almeida,638,8,Macau Peninsula
2024,3,08:00,林茂塘區,Doca do Lamau,436,8,Macau Peninsula
2024,3,08:00,沙梨頭及大三巴區,Patane & São Paulo,2395,8,Macau Peninsula
2024,3,08:00,新口岸區,Zona de Aterros do Porto Exterior,11022,8,Macau Peninsula
2024,3,08:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,542,8,Macau Peninsula
2024,3,08:00,筷子基區,Fai Chi Kei,423,8,Macau Peninsula
2024,3,08:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2508,8,Taipa & Cotai
2024,3,08:00,路環區,Coloane,1101,8,Coloane
2024,3,08:00,北安及大潭山區,Pac On & Taipa Grande,2069,8,Taipa & Cotai
2024,3,08:00,青洲區,Ilha Verde,310,8,Macau Peninsula
2024,3,08:00,南西灣及主教山區,Praia Grande & Penha,649,8,Macau Peninsula
2024,3,08:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,285,8,Taipa & Cotai
2024,3,08:00,東望洋區(松山區),Ferreira do Amaral (Guia),268,8,Macau Peninsula
2024,3,08:00,大學及北安灣區,Universidade & Baía de Pac On,247,8,Taipa & Cotai
2024,3,09:00,新橋區,Barca,1047,9,Macau Peninsula
2024,3,09:00,中區,Baixa de Macau,5118,9,Macau Peninsula
2024,3,09:00,氹仔中心區,Baixa da Taipa,3051,9,Taipa & Cotai
2024,3,09:00,台山區,Tamagnini Barbosa,1803,9,Macau Peninsula
2024,3,09:00,黑沙環新填海區,Novos Aterros da Areia Preta,1547,9,Macau Peninsula
2024,3,09:00,望廈及水塘區,Móng Há & Reservatório,947,9,Macau Peninsula
2024,3,09:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,6443,9,Macau Peninsula
2024,3,09:00,路氹填海區,COTAI Reclamation Area,48982,9,Taipa & Cotai
2024,3,09:00,黑沙環及祐漢區,Areia Preta & Iao Hon,2356,9,Macau Peninsula
2024,3,09:00,下環區,Barra/Manduco,2262,9,Macau Peninsula
2024,3,09:00,荷蘭園區,Conselheiro Ferreira de Almeida,796,9,Macau Peninsula
2024,3,09:00,林茂塘區,Doca do Lamau,470,9,Macau Peninsula
2024,3,09:00,沙梨頭及大三巴區,Patane & São Paulo,2461,9,Macau Peninsula
2024,3,09:00,新口岸區,Zona de Aterros do Porto Exterior,11212,9,Macau Peninsula
2024,3,09:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,544,9,Macau Peninsula
2024,3,09:00,筷子基區,Fai Chi Kei,564,9,Macau Peninsula
2024,3,09:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2628,9,Taipa & Cotai
2024,3,09:00,路環區,Coloane,1282,9,Coloane
2024,3,09:00,北安及大潭山區,Pac On & Taipa Grande,2206,9,Taipa & Cotai
2024,3,09:00,青洲區,Ilha Verde,439,9,Macau Peninsula
2024,3,09:00,南西灣及主教山區,Praia Grande & Penha,667,9,Macau Peninsula
2024,3,09:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,322,9,Taipa & Cotai
2024,3,09:00,東望洋區(松山區),Ferreira do Amaral (Guia),335,9,Macau Peninsula
2024,3,09:00,大學及北安灣區,Universidade & Baía de Pac On,258,9,Taipa & Cotai
2024,3,10:00,新橋區,Barca,1223,10,Macau Peninsula
2024,3,10:00,中區,Baixa de Macau,5471,10,Macau Peninsula
2024,3,10:00,氹仔中心區,Baixa da Taipa,3018,10,Taipa & Cotai
2024,3,10:00,台山區,Tamagnini Barbosa,2017,10,Macau Peninsula
2024,3,10:00,黑沙環新填海區,Novos Aterros da Areia Preta,2034,10,Macau Peninsula
2024,3,10:00,望廈及水塘區,Móng Há & Reservatório,1446,10,Macau Peninsula
2024,3,10:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,6744,10,Macau Peninsula
2024,3,10:00,路氹填海區,COTAI Reclamation Area,48652,10,Taipa & Cotai
2024,3,10:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3787,10,Macau Peninsula
2024,3,10:00,下環區,Barra/Manduco,2290,10,Macau Peninsula
2024,3,10:00,荷蘭園區,Conselheiro Ferreira de Almeida,1205,10,Macau Peninsula
2024,3,10:00,林茂塘區,Doca do Lamau,513,10,Macau Peninsula
2024,3,10:00,沙梨頭及大三巴區,Patane & São Paulo,2944,10,Macau Peninsula
2024,3,10:00,新口岸區,Zona de Aterros do Porto Exterior,11444,10,Macau Peninsula
2024,3,10:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,556,10,Macau Peninsula
2024,3,10:00,筷子基區,Fai Chi Kei,479,10,Macau Peninsula
2024,3,10:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2736,10,Taipa & Cotai
2024,3,10:00,路環區,Coloane,1524,10,Coloane
2024,3,10:00,北安及大潭山區,Pac On & Taipa Grande,2961,10,Taipa & Cotai
2024,3,10:00,青洲區,Ilha Verde,435,10,Macau Peninsula
2024,3,10:00,南西灣及主教山區,Praia Grande & Penha,677,10,Macau Peninsula
2024,3,10:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,386,10,Taipa & Cotai
2024,3,10:00,東望洋區(松山區),Ferreira do Amaral (Guia),366,10,Macau Peninsula
2024,3,10:00,大學及北安灣區,Universidade & Baía de Pac On,393,10,Taipa & Cotai
2024,3,11:00,新橋區,Barca,1458,11,Macau Peninsula
2024,3,11:00,中區,Baixa de Macau,6936,11,Macau Peninsula
2024,3,11:00,氹仔中心區,Baixa da Taipa,3002,11,Taipa & Cotai
2024,3,11:00,台山區,Tamagnini Barbosa,2519,11,Macau Peninsula
2024,3,11:00,黑沙環新填海區,Novos Aterros da Areia Preta,2591,11,Macau Peninsula
2024,3,11:00,望廈及水塘區,Móng Há & Reservatório,1762,11,Macau Peninsula
2024,3,11:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,7578,11,Macau Peninsula
2024,3,11:00,路氹填海區,COTAI Reclamation Area,48323,11,Taipa & Cotai
2024,3,11:00,黑沙環及祐漢區,Areia Preta & Iao Hon,5394,11,Macau Peninsula
2024,3,11:00,下環區,Barra/Manduco,2447,11,Macau Peninsula
2024,3,11:00,荷蘭園區,Conselheiro Ferreira de Almeida,1617,11,Macau Peninsula
2024,3,11:00,林茂塘區,Doca do Lamau,632,11,Macau Peninsula
2024,3,11:00,沙梨頭及大三巴區,Patane & São Paulo,3680,11,Macau Peninsula
2024,3,11:00,新口岸區,Zona de Aterros do Porto Exterior,11859,11,Macau Peninsula
2024,3,11:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,576,11,Macau Peninsula
2024,3,11:00,筷子基區,Fai Chi Kei,476,11,Macau Peninsula
2024,3,11:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,2974,11,Taipa & Cotai
2024,3,11:00,路環區,Coloane,1877,11,Coloane
2024,3,11:00,北安及大潭山區,Pac On & Taipa Grande,4171,11,Taipa & Cotai
2024,3,11:00,青洲區,Ilha Verde,504,11,Macau Peninsula
2024,3,11:00,南西灣及主教山區,Praia Grande & Penha,751,11,Macau Peninsula
2024,3,11:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,499,11,Taipa & Cotai
2024,3,11:00,東望洋區(松山區),Ferreira do Amaral (Guia),408,11,Macau Peninsula
2024,3,11:00,大學及北安灣區,Universidade & Baía de Pac On,431,11,Taipa & Cotai
2024,3,12:00,新橋區,Barca,1618,12,Macau Peninsula
2024,3,12:00,中區,Baixa de Macau,9503,12,Macau Peninsula
2024,3,12:00,氹仔中心區,Baixa da Taipa,3021,12,Taipa & Cotai
2024,3,12:00,台山區,Tamagnini Barbosa,2706,12,Macau Peninsula
2024,3,12:00,黑沙環新填海區,Novos Aterros da Areia Preta,3202,12,Macau Peninsula
2024,3,12:00,望廈及水塘區,Móng Há & Reservatório,2208,12,Macau Peninsula
2024,3,12:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,8975,12,Macau Peninsula
2024,3,12:00,路氹填海區,COTAI Reclamation Area,48124,12,Taipa & Cotai
2024,3,12:00,黑沙環及祐漢區,Areia Preta & Iao Hon,5096,12,Macau Peninsula
2024,3,12:00,下環區,Barra/Manduco,2775,12,Macau Peninsula
2024,3,12:00,荷蘭園區,Conselheiro Ferreira de Almeida,1365,12,Macau Peninsula
2024,3,12:00,林茂塘區,Doca do Lamau,817,12,Macau Peninsula
2024,3,12:00,沙梨頭及大三巴區,Patane & São Paulo,4565,12,Macau Peninsula
2024,3,12:00,新口岸區,Zona de Aterros do Porto Exterior,12101,12,Macau Peninsula
2024,3,12:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,638,12,Macau Peninsula
2024,3,12:00,筷子基區,Fai Chi Kei,604,12,Macau Peninsula
2024,3,12:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,3579,12,Taipa & Cotai
2024,3,12:00,路環區,Coloane,2250,12,Coloane
2024,3,12:00,北安及大潭山區,Pac On & Taipa Grande,5503,12,Taipa & Cotai
2024,3,12:00,青洲區,Ilha Verde,588,12,Macau Peninsula
2024,3,12:00,南西灣及主教山區,Praia Grande & Penha,833,12,Macau Peninsula
2024,3,12:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,570,12,Taipa & Cotai
2024,3,12:00,東望洋區(松山區),Ferreira do Amaral (Guia),407,12,Macau Peninsula
2024,3,12:00,大學及北安灣區,Universidade & Baía de Pac On,475,12,Taipa & Cotai
2024,3,13:00,新橋區,Barca,1775,13,Macau Peninsula
2024,3,13:00,中區,Baixa de Macau,12112,13,Macau Peninsula
2024,3,13:00,氹仔中心區,Baixa da Taipa,3255,13,Taipa & Cotai
2024,3,13:00,台山區,Tamagnini Barbosa,2637,13,Macau Peninsula
2024,3,13:00,黑沙環新填海區,Novos Aterros da Areia Preta,3287,13,Macau Peninsula
2024,3,13:00,望廈及水塘區,Móng Há & Reservatório,2270,13,Macau Peninsula
2024,3,13:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,10683,13,Macau Peninsula
2024,3,13:00,路氹填海區,COTAI Reclamation Area,47857,13,Taipa & Cotai
2024,3,13:00,黑沙環及祐漢區,Areia Preta & Iao Hon,4386,13,Macau Peninsula
2024,3,13:00,下環區,Barra/Manduco,2940,13,Macau Peninsula
2024,3,13:00,荷蘭園區,Conselheiro Ferreira de Almeida,1333,13,Macau Peninsula
2024,3,13:00,林茂塘區,Doca do Lamau,923,13,Macau Peninsula
2024,3,13:00,沙梨頭及大三巴區,Patane & São Paulo,5296,13,Macau Peninsula
2024,3,13:00,新口岸區,Zona de Aterros do Porto Exterior,12533,13,Macau Peninsula
2024,3,13:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,690,13,Macau Peninsula
2024,3,13:00,筷子基區,Fai Chi Kei,808,13,Macau Peninsula
2024,3,13:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,4782,13,Taipa & Cotai
2024,3,13:00,路環區,Coloane,2451,13,Coloane
2024,3,13:00,北安及大潭山區,Pac On & Taipa Grande,5680,13,Taipa & Cotai
2024,3,13:00,青洲區,Ilha Verde,593,13,Macau Peninsula
2024,3,13:00,南西灣及主教山區,Praia Grande & Penha,836,13,Macau Peninsula
2024,3,13:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,652,13,Taipa & Cotai
2024,3,13:00,東望洋區(松山區),Ferreira do Amaral (Guia),388,13,Macau Peninsula
2024,3,13:00,大學及北安灣區,Universidade & Baía de Pac On,516,13,Taipa & Cotai
2024,3,14:00,新橋區,Barca,1878,14,Macau Peninsula
2024,3,14:00,中區,Baixa de Macau,13928,14,Macau Peninsula
2024,3,14:00,氹仔中心區,Baixa da Taipa,3404,14,Taipa & Cotai
2024,3,14:00,台山區,Tamagnini Barbosa,2641,14,Macau Peninsula
2024,3,14:00,黑沙環新填海區,Novos Aterros da Areia Preta,2686,14,Macau Peninsula
2024,3,14:00,望廈及水塘區,Móng Há & Reservatório,2055,14,Macau Peninsula
2024,3,14:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11892,14,Macau Peninsula
2024,3,14:00,路氹填海區,COTAI Reclamation Area,47218,14,Taipa & Cotai
2024,3,14:00,黑沙環及祐漢區,Areia Preta & Iao Hon,4147,14,Macau Peninsula
2024,3,14:00,下環區,Barra/Manduco,3288,14,Macau Peninsula
2024,3,14:00,荷蘭園區,Conselheiro Ferreira de Almeida,1442,14,Macau Peninsula
2024,3,14:00,林茂塘區,Doca do Lamau,1033,14,Macau Peninsula
2024,3,14:00,沙梨頭及大三巴區,Patane & São Paulo,5677,14,Macau Peninsula
2024,3,14:00,新口岸區,Zona de Aterros do Porto Exterior,13059,14,Macau Peninsula
2024,3,14:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,741,14,Macau Peninsula
2024,3,14:00,筷子基區,Fai Chi Kei,890,14,Macau Peninsula
2024,3,14:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,6126,14,Taipa & Cotai
2024,3,14:00,路環區,Coloane,2562,14,Coloane
2024,3,14:00,北安及大潭山區,Pac On & Taipa Grande,5631,14,Taipa & Cotai
2024,3,14:00,青洲區,Ilha Verde,567,14,Macau Peninsula
2024,3,14:00,南西灣及主教山區,Praia Grande & Penha,894,14,Macau Peninsula
2024,3,14:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,674,14,Taipa & Cotai
2024,3,14:00,東望洋區(松山區),Ferreira do Amaral (Guia),386,14,Macau Peninsula
2024,3,14:00,大學及北安灣區,Universidade & Baía de Pac On,510,14,Taipa & Cotai
2024,3,15:00,新橋區,Barca,1869,15,Macau Peninsula
2024,3,15:00,中區,Baixa de Macau,14963,15,Macau Peninsula
2024,3,15:00,氹仔中心區,Baixa da Taipa,3316,15,Taipa & Cotai
2024,3,15:00,台山區,Tamagnini Barbosa,2555,15,Macau Peninsula
2024,3,15:00,黑沙環新填海區,Novos Aterros da Areia Preta,2310,15,Macau Peninsula
2024,3,15:00,望廈及水塘區,Móng Há & Reservatório,1888,15,Macau Peninsula
2024,3,15:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,12800,15,Macau Peninsula
2024,3,15:00,路氹填海區,COTAI Reclamation Area,49392,15,Taipa & Cotai
2024,3,15:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3832,15,Macau Peninsula
2024,3,15:00,下環區,Barra/Manduco,3284,15,Macau Peninsula
2024,3,15:00,荷蘭園區,Conselheiro Ferreira de Almeida,1421,15,Macau Peninsula
2024,3,15:00,林茂塘區,Doca do Lamau,805,15,Macau Peninsula
2024,3,15:00,沙梨頭及大三巴區,Patane & São Paulo,5833,15,Macau Peninsula
2024,3,15:00,新口岸區,Zona de Aterros do Porto Exterior,12744,15,Macau Peninsula
2024,3,15:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,711,15,Macau Peninsula
2024,3,15:00,筷子基區,Fai Chi Kei,631,15,Macau Peninsula
2024,3,15:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,6363,15,Taipa & Cotai
2024,3,15:00,路環區,Coloane,2631,15,Coloane
2024,3,15:00,北安及大潭山區,Pac On & Taipa Grande,5508,15,Taipa & Cotai
2024,3,15:00,青洲區,Ilha Verde,517,15,Macau Peninsula
2024,3,15:00,南西灣及主教山區,Praia Grande & Penha,903,15,Macau Peninsula
2024,3,15:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,680,15,Taipa & Cotai
2024,3,15:00,東望洋區(松山區),Ferreira do Amaral (Guia),380,15,Macau Peninsula
2024,3,15:00,大學及北安灣區,Universidade & Baía de Pac On,497,15,Taipa & Cotai
2024,3,16:00,新橋區,Barca,1767,16,Macau Peninsula
2024,3,16:00,中區,Baixa de Macau,14874,16,Macau Peninsula
2024,3,16:00,氹仔中心區,Baixa da Taipa,3113,16,Taipa & Cotai
2024,3,16:00,台山區,Tamagnini Barbosa,2401,16,Macau Peninsula
2024,3,16:00,黑沙環新填海區,Novos Aterros da Areia Preta,2277,16,Macau Peninsula
2024,3,16:00,望廈及水塘區,Móng Há & Reservatório,1853,16,Macau Peninsula
2024,3,16:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,12874,16,Macau Peninsula
2024,3,16:00,路氹填海區,COTAI Reclamation Area,53082,16,Taipa & Cotai
2024,3,16:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3506,16,Macau Peninsula
2024,3,16:00,下環區,Barra/Manduco,3024,16,Macau Peninsula
2024,3,16:00,荷蘭園區,Conselheiro Ferreira de Almeida,1309,16,Macau Peninsula
2024,3,16:00,林茂塘區,Doca do Lamau,708,16,Macau Peninsula
2024,3,16:00,沙梨頭及大三巴區,Patane & São Paulo,5552,16,Macau Peninsula
2024,3,16:00,新口岸區,Zona de Aterros do Porto Exterior,12132,16,Macau Peninsula
2024,3,16:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,658,16,Macau Peninsula
2024,3,16:00,筷子基區,Fai Chi Kei,511,16,Macau Peninsula
2024,3,16:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,5787,16,Taipa & Cotai
2024,3,16:00,路環區,Coloane,2535,16,Coloane
2024,3,16:00,北安及大潭山區,Pac On & Taipa Grande,6167,16,Taipa & Cotai
2024,3,16:00,青洲區,Ilha Verde,499,16,Macau Peninsula
2024,3,16:00,南西灣及主教山區,Praia Grande & Penha,841,16,Macau Peninsula
2024,3,16:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,687,16,Taipa & Cotai
2024,3,16:00,東望洋區(松山區),Ferreira do Amaral (Guia),374,16,Macau Peninsula
2024,3,16:00,大學及北安灣區,Universidade & Baía de Pac On,465,16,Taipa & Cotai
2024,3,17:00,新橋區,Barca,1697,17,Macau Peninsula
2024,3,17:00,中區,Baixa de Macau,13931,17,Macau Peninsula
2024,3,17:00,氹仔中心區,Baixa da Taipa,2947,17,Taipa & Cotai
2024,3,17:00,台山區,Tamagnini Barbosa,2527,17,Macau Peninsula
2024,3,17:00,黑沙環新填海區,Novos Aterros da Areia Preta,2408,17,Macau Peninsula
2024,3,17:00,望廈及水塘區,Móng Há & Reservatório,1774,17,Macau Peninsula
2024,3,17:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,12279,17,Macau Peninsula
2024,3,17:00,路氹填海區,COTAI Reclamation Area,55198,17,Taipa & Cotai
2024,3,17:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3450,17,Macau Peninsula
2024,3,17:00,下環區,Barra/Manduco,2784,17,Macau Peninsula
2024,3,17:00,荷蘭園區,Conselheiro Ferreira de Almeida,1270,17,Macau Peninsula
2024,3,17:00,林茂塘區,Doca do Lamau,692,17,Macau Peninsula
2024,3,17:00,沙梨頭及大三巴區,Patane & São Paulo,5119,17,Macau Peninsula
2024,3,17:00,新口岸區,Zona de Aterros do Porto Exterior,11933,17,Macau Peninsula
2024,3,17:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,628,17,Macau Peninsula
2024,3,17:00,筷子基區,Fai Chi Kei,513,17,Macau Peninsula
2024,3,17:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,5270,17,Taipa & Cotai
2024,3,17:00,路環區,Coloane,2320,17,Coloane
2024,3,17:00,北安及大潭山區,Pac On & Taipa Grande,6782,17,Taipa & Cotai
2024,3,17:00,青洲區,Ilha Verde,486,17,Macau Peninsula
2024,3,17:00,南西灣及主教山區,Praia Grande & Penha,823,17,Macau Peninsula
2024,3,17:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,672,17,Taipa & Cotai
2024,3,17:00,東望洋區(松山區),Ferreira do Amaral (Guia),360,17,Macau Peninsula
2024,3,17:00,大學及北安灣區,Universidade & Baía de Pac On,452,17,Taipa & Cotai
2024,3,18:00,新橋區,Barca,1506,18,Macau Peninsula
2024,3,18:00,中區,Baixa de Macau,12405,18,Macau Peninsula
2024,3,18:00,氹仔中心區,Baixa da Taipa,2984,18,Taipa & Cotai
2024,3,18:00,台山區,Tamagnini Barbosa,2840,18,Macau Peninsula
2024,3,18:00,黑沙環新填海區,Novos Aterros da Areia Preta,2505,18,Macau Peninsula
2024,3,18:00,望廈及水塘區,Móng Há & Reservatório,1698,18,Macau Peninsula
2024,3,18:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,11842,18,Macau Peninsula
2024,3,18:00,路氹填海區,COTAI Reclamation Area,55100,18,Taipa & Cotai
2024,3,18:00,黑沙環及祐漢區,Areia Preta & Iao Hon,3447,18,Macau Peninsula
2024,3,18:00,下環區,Barra/Manduco,2653,18,Macau Peninsula
2024,3,18:00,荷蘭園區,Conselheiro Ferreira de Almeida,1097,18,Macau Peninsula
2024,3,18:00,林茂塘區,Doca do Lamau,701,18,Macau Peninsula
2024,3,18:00,沙梨頭及大三巴區,Patane & São Paulo,4365,18,Macau Peninsula
2024,3,18:00,新口岸區,Zona de Aterros do Porto Exterior,11868,18,Macau Peninsula
2024,3,18:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,625,18,Macau Peninsula
