stop_code,zone,weekdays,weekends,holidays,code,nameCht,n_routes,lat,lng
T324_1,Taipa & Cotai,340.6737867395762,340.6737867395762,303.5952153110048,T324_1,澳門運動場,5,22.155441,113.555037
T324_2,Taipa & Cotai,1143.6087064092785,1137.313756914329,1033.8342307563237,T324_2,澳門運動場,11,22.155471,113.554966
T325_2,Taipa & Cotai,834.296802612592,828.0018531176426,753.5291036448931,T325_2,華寶花園,7,22.155665,113.554782
T325_3,Taipa & Cotai,676.125300925873,676.125300925873,546.2899528120458,T325_3,華寶花園,10,22.155539,113.555067
T326_1,Taipa & Cotai,258.7839817187643,258.7839817187643,244.3052503052503,T326_1,柯維納馬路,4,22.157003,113.546126
T326_2,Taipa & Cotai,356.3768891926787,351.3667881825777,294.2919896640827,T326_2,柯維納馬路,5,22.156998,113.545862
T326_3,Taipa & Cotai,274.5250327158222,274.5250327158222,240.6408907629838,T326_3,柯維納馬路,5,22.157118,113.545687
T326_4,Taipa & Cotai,288.5187747035573,288.5187747035573,257.8459595959596,T326_4,柯維納馬路,3,22.157119,113.545967
T326_5,Taipa & Cotai,532.1809523809524,525.8860028860029,482.8273948273948,T326_5,柯維納馬路,4,22.157121,113.546209
T327_1,Taipa & Cotai,736.660870911443,731.650769901342,650.4154217875148,T327_1,賽馬會,10,22.156993,113.549864
T328_1,Taipa & Cotai,379.215873015873,368.205772005772,303.4920634920635,T328_1,東亞運馬路/羅斯福,5,22.153916,113.543918
T330_1,Taipa & Cotai,1254.8408141566035,1171.5646236804132,1083.8872767456292,T330_1,蘇利安圓形地,15,22.1639,113.549802
T330_2,Taipa & Cotai,204.70165945165945,204.70165945165945,190.39285714285714,T330_2,蘇利安圓形地,3,22.164135,113.547996
T330_3,Taipa & Cotai,250.73593073593074,250.73593073593074,234.28571428571428,T330_3,蘇利安圓形地,2,22.164171,113.547791
T331_1,Taipa & Cotai,188.70165945165945,188.70165945165945,174.39285714285714,T331_1,美景花園,2,22.156639,113.553356
T332_1,Taipa & Cotai,716.5362914862915,710.241341991342,644.220251970252,T332_1,南新花園,7,22.157415,113.549396
T332_2,Taipa & Cotai,614.1527540283262,560.1527540283262,454.80827893037196,T332_2,南新花園,9,22.157418,113.549955
T334_1,Taipa & Cotai,481.74485456064406,476.734753550543,411.43484680693985,T334_1,海洋花園/紫荊苑,7,22.161139,113.543801
T335_1,Taipa & Cotai,66.0482456140351,66.0482456140351,63.81976744186046,T335_1,海洋廣場,2,22.160872,113.54378
T335_2,Taipa & Cotai,596.2098475196301,596.2098475196301,530.769536019536,T335_2,海洋廣場,7,22.160765,113.543698
T336_1,Taipa & Cotai,275.4913733609386,275.4913733609386,262.984126984127,T336_1,海洋花園瞭望台,2,22.161602,113.542989
T336_2,Taipa & Cotai,50.769230769230774,50.769230769230774,50.769230769230774,T336_2,海洋花園瞭望台,1,22.161455,113.542905
T337_1,Taipa & Cotai,615.160870911443,610.150769901342,538.597239969333,T337_1,氹仔海濱花園,9,22.158477,113.542124
T338_1,Taipa & Cotai,571.2580931336652,571.2580931336652,516.8115256836187,T338_1,海洋花園衛生中心,8,22.159616,113.542239
T339_2,Taipa & Cotai,834.296802612592,828.0018531176426,753.5291036448931,T339_2,花城公園,7,22.156135,113.557226
T339_4,Taipa & Cotai,676.125300925873,676.125300925873,546.2899528120458,T339_4,花城公園,10,22.156278,113.557475
T341_1,Taipa & Cotai,346.1004329004329,346.1004329004329,327.92857142857144,T341_1,聖公會中學,4,22.161427,113.560108
T342_1,Taipa & Cotai,562.5993929157545,562.5993929157545,442.1435465866922,T342_1,高勵雅馬路,7,22.162291,113.561688
T343_1,Taipa & Cotai,735.4045877209493,675.4045877209493,535.5980920412377,T343_1,海灣花園/海城閣,9,22.162057,113.561165
T344_1,Taipa & Cotai,528.3414407230197,528.3414407230197,463.20330203592135,T344_1,機場倉庫,7,22.16159,113.573837
T345_1,Taipa & Cotai,146.1593567251462,146.1593567251462,123.42742294425281,T345_1,氹仔客運碼頭,2,22.163391,113.575884
T345_2,Taipa & Cotai,105.15151515151516,105.15151515151516,94.02597402597402,T345_2,氹仔客運碼頭,1,22.16319,113.575854
T345_3,Taipa & Cotai,115.27777777777777,115.27777777777777,92.22222222222223,T345_3,氹仔客運碼頭,1,22.162783,113.575737
T345_4,Taipa & Cotai,65.93939393939394,65.93939393939394,57.71428571428571,T345_4,氹仔客運碼頭,1,22.163259,113.576335
T345_5,Taipa & Cotai,146.1593567251462,146.1593567251462,123.42742294425281,T345_5,氹仔客運碼頭,2,22.163065,113.576323
T345_6,Taipa & Cotai,117.63157894736841,117.63157894736841,117.63157894736841,T345_6,氹仔客運碼頭,2,22.162777,113.576252
T345_8,Taipa & Cotai,117.15277777777777,117.15277777777777,93.72222222222223,T345_8,氹仔客運碼頭,1,22.163148,113.57511
T346_1,Taipa & Cotai,113.42857142857143,59.42857142857143,59.42857142857143,T346_1,廣東大馬路/鴻發,2,22.161829,113.5546
T347_1,Taipa & Cotai,600.851564517354,600.851564517354,521.515994531784,T347_1,運動場/體育中心,8,22.155103,113.552535
T348_1,Taipa & Cotai,213.9738095238095,184.5376623376623,152.9448051948052,T348_1,路環發電廠,2,22.138606,113.574511
T349_1,Taipa & Cotai,59.42857142857143,59.42857142857143,59.42857142857143,T349_1,路環電廠圓形地,1,22.138757,113.574373
T350_1,Taipa & Cotai,187.43939393939394,187.43939393939394,169.53246753246754,T350_1,廣東大馬路/馬會,2,22.158005,113.549097
T351_1,Taipa & Cotai,243.14285714285717,189.14285714285717,189.57142857142856,T351_1,布拉干薩街,3,22.158822,113.55255
T352_1,Taipa & Cotai,422.46248196248195,368.46248196248195,272.0681818181818,T352_1,廣東大馬路/濠景,6,22.159539,113.552623
T353_1,Taipa & Cotai,430.5822510822511,376.5822510822511,359.1038961038961,T353_1,廣東大馬路/濠尚,5,22.159552,113.552428
T354_2,Taipa & Cotai,442.0502658160553,382.0502658160553,275.16768268451256,T354_2,北安出入境事務大樓,7,22.164034,113.570637
T355_1,Taipa & Cotai,415.1247801905697,394.53804634154073,380.4976208622768,T355_1,蓮花路停車場,7,22.138898,113.560792
T355_2,Taipa & Cotai,383.3752297410192,383.3752297410192,322.0038944259875,T355_2,蓮花路停車場,6,22.13892,113.560475
T356_1,Taipa & Cotai,172.55935672514622,172.55935672514622,123.42742294425281,T356_1,澳門機場,3,22.157695,113.573802
T356_2,Taipa & Cotai,165.15151515151516,105.15151515151516,94.02597402597402,T356_2,澳門機場,2,22.157669,113.573754
T356_3,Taipa & Cotai,277.03056884635834,277.03056884635834,245.74990506569455,T356_3,澳門機場,4,22.157552,113.573529
T358_1,Taipa & Cotai,479.46366294524194,479.46366294524194,398.9810798136991,T358_1,偉龍/科大醫院,9,22.154771,113.567933
T359_1,Taipa & Cotai,514.6904367562263,461.22058602408043,400.962419221812,T359_1,蓮花圓形地,9,22.140883,113.563572
T360_1,Taipa & Cotai,1014.1733865549655,961.5817559633349,767.4121723926178,T360_1,連貫公路/新濠影匯,16,22.140703,113.563299
T361_1,Taipa & Cotai,780.6650565808461,775.6549555707451,615.515994531784,T361_1,運動場/賽馬會,10,22.155425,113.552464
T363_1,Taipa & Cotai,233.40544397123347,233.40544397123347,231.0111725280024,T363_1,連貫公路/威尼斯人,5,22.149228,113.56373
T363_2,Taipa & Cotai,352.25466697045647,300.14615326194274,252.72985229873103,T363_2,連貫公路/威尼斯人,4,22.149462,113.563742
T364_1,Taipa & Cotai,231.81664388243337,225.81664388243337,199.02378673957622,T364_1,望德聖母灣馬路/軍營,4,22.150767,113.55498
T364_2,Taipa & Cotai,306.4634920634921,306.4634920634921,264.20649350649353,T364_2,望德聖母灣馬路/軍營,3,22.150659,113.555261
T365_1,Taipa & Cotai,434.82378673957624,434.82378673957624,310.29521531100477,T365_1,排角/銀河,5,22.150551,113.555097
T365_2,Taipa & Cotai,161.20634920634922,161.20634920634922,152.93506493506493,T365_2,排角/銀河,2,22.150732,113.554647
T366_1,Taipa & Cotai,691.0404534062429,691.0404534062429,563.5601579706843,T366_1,望德聖母灣馬路/紅樹林,8,22.150087,113.559875
T367_1,Taipa & Cotai,756.6654534062429,756.6654534062429,565.0601579706843,T367_1,望德聖母灣馬路/連貫公路,9,22.150481,113.562365
T368_1,Taipa & Cotai,697.1855244171034,697.1855244171034,615.6214762593587,T368_1,奧林匹克大馬路,9,22.156537,113.558845
T369_1,Taipa & Cotai,311.7242063492063,257.7242063492063,225.5079365079365,T369_1,基馬拉斯/氹仔中央公園,6,22.158045,113.555484
T370_1,Taipa & Cotai,273.38167388167386,219.38167388167386,187.54040404040404,T370_1,基馬拉斯/濠珀,6,22.158014,113.555572
T372_1,Taipa & Cotai,433.7369047619047,433.7369047619047,312.7634920634921,T372_1,蓮花路/新濠影匯,6,22.139735,113.559969
T373_1,Taipa & Cotai,307.3090909090909,247.3090909090909,201.55844155844156,T373_1,偉龍/科技大學,7,22.152082,113.565112
T373_2,Taipa & Cotai,258.554572036151,258.554572036151,197.4226382552576,T373_2,偉龍/科技大學,4,22.151707,113.564791
T374_1,Taipa & Cotai,436.3831434647224,433.1104161919951,345.57848241110173,T374_1,澳門土木工程實驗室,9,22.152142,113.564785
T375_1,Taipa & Cotai,710.7133576949367,624.8435069627908,485.3968689825776,T375_1,連貫公路/新濠天地,13,22.149332,113.563982
T376_1,Taipa & Cotai,266.28856085435035,233.40544397123347,231.0111725280024,T376_1,連貫公路/巴黎人,6,22.144434,113.56349
T376_2,Taipa & Cotai,442.76895268474215,390.6604389762285,252.72985229873103,T376_2,連貫公路/巴黎人,7,22.144787,113.563508
T377_1,Taipa & Cotai,96.11111111111111,96.11111111111111,75.60765550239235,T377_1,路氹城馬路/巴黎人,1,22.142641,113.562097
T378_1,Taipa & Cotai,319.34444444444443,319.34444444444443,237.38543328017013,T378_1,路氹城馬路/新濠影匯,4,22.142477,113.562053
T379_1,Taipa & Cotai,487.1705005520795,433.7006498199337,382.19686898257754,T379_1,連貫公路/巴黎人花園,9,22.14381,113.563716
T380_1,Taipa & Cotai,584.3705005520795,498.5006498199337,382.19686898257754,T380_1,連貫公路/倫敦人,12,22.146191,113.56383
T384_1,Taipa & Cotai,286.8136724386724,224.63329725829726,201.20274170274172,T384_1,蓮花路/體育館馬路,5,22.138612,113.567497
T385_1,Taipa & Cotai,411.42041847041844,349.1011544011544,302.9027417027417,T385_1,蓮花路/蓮花圓形地-1,6,22.138407,113.567722
T386_1,Taipa & Cotai,286.8136724386724,224.63329725829726,201.20274170274172,T386_1,蓮花路/蓮花圓形地-2,5,22.139045,113.564464
T387_1,Taipa & Cotai,186.4206349206349,186.4206349206349,163.36507936507937,T387_1,東亞運/保齡球中心,3,22.14344,113.568865
T388_1,Taipa & Cotai,188.2956349206349,188.2956349206349,164.86507936507937,T388_1,東亞運/巴黎人花園,3,22.142956,113.568605
T389_1,Taipa & Cotai,186.4206349206349,186.4206349206349,163.36507936507937,T389_1,澳門東亞運動會體育館,3,22.139863,113.568514
T391_1,Taipa & Cotai,67.14285714285714,67.14285714285714,67.14285714285714,T391_1,霍英東馬路/科技大學,2,22.150367,113.566863
T392_1,Taipa & Cotai,168.75324675324674,165.4805194805195,165.4805194805195,T392_1,霍英東馬路/新濠天地,3,22.150239,113.565433
T394_1,Taipa & Cotai,297.606746031746,291.606746031746,236.82987772461456,T394_1,新城大馬路/威尼斯人,4,22.148796,113.5581
T395_1,Taipa & Cotai,289.731746031746,289.731746031746,235.32987772461456,T395_1,新城大馬路/銀河,3,22.148813,113.557905
T396_1,Taipa & Cotai,297.606746031746,291.606746031746,236.82987772461456,T396_1,路氹西/金光會展,4,22.144343,113.557896
T397_1,Taipa & Cotai,289.731746031746,289.731746031746,235.32987772461456,T397_1,路氹西/銀河,3,22.144784,113.557704
T399_1,Taipa & Cotai,186.4206349206349,186.4206349206349,163.36507936507937,T399_1,路氹東/永利皇宮,3,22.147233,113.569294
T400_1,Taipa & Cotai,188.2956349206349,188.2956349206349,164.86507936507937,T400_1,路氹東/新濠天地,3,22.149102,113.568818
T401_1,Taipa & Cotai,58.285714285714285,58.285714285714285,58.285714285714285,T401_1,雞頸馬路/孝思-1,1,22.161734,113.565914
T402_1,Taipa & Cotai,550.710101010101,530.1233671610721,488.3971341396971,T402_1,泉澧花園,9,22.161258,113.556167
T403_1,Taipa & Cotai,1217.121766537556,1100.5673559208503,1005.5820819404344,T403_1,史伯泰/麗景灣,15,22.162749,113.553651
T404_1,Taipa & Cotai,113.6103896103896,110.33766233766234,110.33766233766234,T404_1,駕駛學習暨考試中心,2,22.151252,113.575361
T406_1,Taipa & Cotai,354.6584681400471,354.6584681400471,293.5265343591537,T406_1,機場圓形地/偉龍,7,22.154949,113.567858
T407_1,Taipa & Cotai,244.88816738816737,241.6154401154401,218.55988455988455,T407_1,霍英東馬路/永利皇宮,4,22.150199,113.569684
T408_1,Taipa & Cotai,212.09153565732512,212.09153565732512,201.63794926004226,T408_1,湖畔大廈,5,22.158919,113.561032
T408_10,Taipa & Cotai,79.75757575757575,79.75757575757575,72.0,T408_10,湖畔大廈,1,22.158776,113.561366
T408_12,Taipa & Cotai,65.76623376623377,,,T408_12,湖畔大廈,1,22.158573,113.561251
T408_2,Taipa & Cotai,203.7108225108225,203.7108225108225,184.64285714285714,T408_2,湖畔大廈,3,22.159012,113.56115
T408_5,Taipa & Cotai,229.53140096618358,229.53140096618358,213.59595959595958,T408_5,湖畔大廈,2,22.158801,113.561129
T408_6,Taipa & Cotai,367.7037290195185,367.7037290195185,254.28626110731372,T408_6,湖畔大廈,6,22.158898,113.561247
T408_8,Taipa & Cotai,108.0,,,T408_8,湖畔大廈,1,22.158692,113.561117
T408_9,Taipa & Cotai,129.71428571428572,129.71428571428572,130.14285714285714,T408_9,湖畔大廈,1,22.158679,113.561248
T409_1,Taipa & Cotai,537.1967955131571,504.3136786300402,383.857832300978,T409_1,湖畔公園,7,22.15874,113.562122
T410_1,Taipa & Cotai,58.285714285714285,58.285714285714285,58.285714285714285,T410_1,雞頸馬路/孝思-2,1,22.160584,113.568715
T411_1,Taipa & Cotai,58.285714285714285,58.285714285714285,58.285714285714285,T411_1,金皇冠中國大酒店,1,22.159,113.573716
T412_1,Taipa & Cotai,188.67676767676767,188.67676767676767,101.96428571428571,T412_1,氹仔中央公園/成都街,3,22.158352,113.55445
T413_1,Taipa & Cotai,317.15367965367966,317.15367965367966,299.67532467532465,T413_1,氹仔中央公園/哥英布拉街,3,22.158897,113.555478
T414_1,Taipa & Cotai,126.34285714285714,126.34285714285714,103.2,T414_1,永進馬路/美獅美高梅,1,22.14545,113.566955
T415_1,Taipa & Cotai,126.34285714285714,126.34285714285714,103.2,T415_1,路氹新城,1,22.141698,113.566767
T417_1,Taipa & Cotai,393.08816738816734,389.8154401154401,335.16702741702744,T417_1,科大/機場貨運站,5,22.153166,113.57041
T418_1,Taipa & Cotai,327.58419913419914,294.87532467532463,263.28246753246754,T418_1,機場大馬路/輕軌車廠,4,22.148933,113.573188
T419_1,Taipa & Cotai,327.4453102453102,294.87532467532463,263.28246753246754,T419_1,機場大馬路/永利皇宮,4,22.150038,113.572234
T420_1,Taipa & Cotai,441.7873015873016,436.7772005772006,361.77777777777777,T420_1,蓮花海濱大馬路/銀河-1,6,22.149603,113.551383
T421_1,Taipa & Cotai,442.7873015873016,436.7772005772006,361.77777777777777,T421_1,皇庭海景酒店,7,22.150561,113.550837
T422_1,Taipa & Cotai,496.0730158730159,491.06291486291485,407.27777777777777,T422_1,蓮花海濱大馬路/銀河-2,7,22.145125,113.552617
T423_1,Taipa & Cotai,497.0730158730159,491.06291486291485,407.27777777777777,T423_1,蓮花海濱大馬路/百老匯,8,22.145575,113.552471
T424_1,Taipa & Cotai,618.815873015873,607.805772005772,474.77777777777777,T424_1,海濱圓形地/生態保護區,10,22.141399,113.552568
T425_1,Taipa & Cotai,613.815873015873,607.805772005772,474.77777777777777,T425_1,海濱圓形地/西堤馬路,10,22.141078,113.552382
T426_1,Taipa & Cotai,189.54920634920634,184.53910533910533,155.71428571428572,T426_1,澳大河隧/高爾夫俱樂部,2,22.134897,113.552531
T427_1,Taipa & Cotai,189.54920634920634,184.53910533910533,155.71428571428572,T427_1,澳大河隧/西堤馬路,2,22.133949,113.552334
T428_1,Taipa & Cotai,158.1004329004329,158.1004329004329,139.5,T428_1,聚龍明珠/榮苑,2,22.165636,113.558927
T429_1,Taipa & Cotai,265.35277777777776,265.35277777777776,210.3293650793651,T429_1,機場大馬路/科大醫院,2,22.153213,113.570171
T430_1,Taipa & Cotai,411.87436394015344,406.8642629300524,341.8601714822645,T430_1,海洋花園/玫瑰苑,6,22.162146,113.541646
T431_1,Taipa & Cotai,388.68587187666134,388.68587187666134,327.1379492600423,T431_1,西灣大橋/海洋大馬路,6,22.162856,113.541866
T432_1,Taipa & Cotai,158.1004329004329,158.1004329004329,139.5,T432_1,日昇樓,2,22.16379,113.560896
T433_1,Taipa & Cotai,327.58419913419914,294.87532467532463,263.28246753246754,T433_1,機場大馬路/航空圓形地,4,22.146682,113.574664
T434_1,Taipa & Cotai,273.2634920634921,243.96623376623376,212.37337662337663,T434_1,機場大馬路/上葡京,3,22.144942,113.575578
T435_1,Taipa & Cotai,273.40238095238095,243.96623376623376,212.37337662337663,T435_1,溜冰路/葡京人,3,22.141272,113.572295
T436_1,Taipa & Cotai,213.83492063492065,184.5376623376623,152.9448051948052,T436_1,溜冰路/東亞運體育館,2,22.138945,113.572159
T440_1,Taipa & Cotai,116.57142857142857,116.57142857142857,116.57142857142857,T440_1,松樹尾總站,1,22.154414,113.557405
T550_1,Taipa & Cotai,189.0,182.0,155.55555555555557,T550_1,澳門大學總站,2,22.135625,113.546615
T550_2,Taipa & Cotai,156.68571428571428,156.68571428571428,135.0,T550_2,澳門大學總站,1,22.135625,113.546276
T550_4,Taipa & Cotai,286.1333333333333,286.1333333333333,164.0,T550_4,澳門大學總站,3,22.135733,113.546278
T551_1,Taipa & Cotai,223.06666666666666,222.06666666666666,147.77777777777777,T551_1,澳大/研究生宿舍,4,22.124774,113.546265
T551_2,Taipa & Cotai,90.34285714285714,90.34285714285714,79.5,T551_2,澳大/研究生宿舍,2,22.124833,113.546268
T552_1,Taipa & Cotai,318.4095238095238,312.4095238095238,227.27777777777777,T552_1,澳大/中央教學樓,6,22.128049,113.546523
T553_1,Taipa & Cotai,318.4095238095238,312.4095238095238,227.27777777777777,T553_1,澳大/大學展館,6,22.130372,113.546525
T554_1,Taipa & Cotai,318.4095238095238,312.4095238095238,227.27777777777777,T554_1,澳大/大學會堂,6,22.134058,113.54642
T555_2,Taipa & Cotai,318.4095238095238,312.4095238095238,227.27777777777777,T555_2,澳大/綜合體育館,6,22.133959,113.543275
T556_1,Taipa & Cotai,313.4095238095238,312.4095238095238,227.27777777777777,T556_1,澳大/行政樓,6,22.134107,113.54354
T557_1,Taipa & Cotai,313.4095238095238,312.4095238095238,227.27777777777777,T557_1,大學北,6,22.134052,113.546521
T558_1,Taipa & Cotai,313.4095238095238,312.4095238095238,227.27777777777777,T558_1,大學大馬路,6,22.130378,113.546803
T559_1,Taipa & Cotai,318.4095238095238,312.4095238095238,227.27777777777777,T559_1,大學南,6,22.124183,113.546231
T560_1,Taipa & Cotai,139.11111111111111,139.11111111111111,139.11111111111111,T560_1,橫琴澳方口岸,1,22.140789,113.546225
T560_2,Taipa & Cotai,55.14285714285714,55.14285714285714,55.14285714285714,T560_2,橫琴澳方口岸,1,22.140569,113.546232
T560_3,Taipa & Cotai,417.25714285714287,417.25714285714287,298.9714285714286,T560_3,橫琴澳方口岸,3,22.140545,113.545738
TEMP_14_1,Macau Peninsula,130.5194805194805,130.5194805194805,143.48571428571427,TEMP_14_1,臨時站,1,22.198063,113.542702
